ID_COMPRA;NUMERO_UASG;NUMERO_COMPRA;ANO_COMPRA;OBJETO;CHAVE_COMPRA_PNCP;ID_ITEM;numero_item;descricao;descricao_detalhada;unidade_fornecimento;valor_estimado;quantidade_solicitada;orcamento_sigiloso;codigo_item_catalogo;tipo_item_catalogo
689340;155904;87;2026;Essa contratação abrange medicamentos,  que são definidos como produtos farmacêuticos, tecnicamente obtidos ou elaborados, com finalidade profilática, curativa, paliativa ou diagnóstica. Na Rede Ebserh, os medicamentos são amplamente empregados, tanto para fins profiláticos, quanto para suporte ao diagnóstico e ao cuidado assistencial. Em seu catálogo institucional de padronização, a Empresa Brasileira de Serviços Hospitalares - Ebserh, categoriza os medicamentos em grupos e subgrupos.;1512643700030510028402026;7646096;81;Prometazina Cloridrato;"dosagem: 25 ";Comprimido;0.14;1000;S;267768;M
689275;982469;50;2026;"Registro de preços para aquisição parcelada de medicamentos para atender as necessidades do Fundo Municipal de Saúde de Lagoa de Itaenga - PE  ";1109725000010810000682026;7644221;212;Prometazina Cloridrato;Prometazina Cloridrato, Dosagem:25 MG/ML, Apresentação:Solução Injetável Medicamentos;Ampola;3.76;10000;N;267769;M
686075;987501;5;2026;Aquisição de medicamentos e insumos destinados a garantir o abastecimento regular e contínuo da rede municipal de saúde, compreendendo as Unidades Básicas de Saúde, a Farmácia Pública Municipal e a Farmácia Hospitalar – Sistema Registro de Preço;7610562600012410000142026;7591079;29;Clorpromazina;"apresentação: solução injetável, dosagem: 5 ";Ampola;2.61;100;N;268069;M
689338;155022;74;2026;"MEDICAMENTOS CONTROLADOS, COM FORNECIMENTO DE EQUIPAMENTO EM REGIME DE COMODATO PARA O GRUPO ÚNICO (ITENS 1 E 2) ";1512643700030510028302026;7645704;60;Clorpromazina;"dosagem: 100 ";Comprimido;0.32;500;S;267638;M
684858;927538;4;2026;Aquisição de medicamentos e insumos para reposição dos estoques do Centro de Abastecimento Farmacêutico - CAF;0353266100015610000562026;7574317;86;Clorpromazina;"dosagem: 5, apresentação: solução injetável ";Ampola;2.30;300;N;268069;M
688613;925302;27;2026;PE 124/2026 Registro de preços para aquisição de medicamentos sedativos, ansiolíticos e analgésicos opióides;0876114000019410002262026;7635297;15;Levomepromazina;"dosagem: 25 ";Comprimido;0.51;19600;N;268128;M
689340;155904;87;2026;Essa contratação abrange medicamentos,  que são definidos como produtos farmacêuticos, tecnicamente obtidos ou elaborados, com finalidade profilática, curativa, paliativa ou diagnóstica. Na Rede Ebserh, os medicamentos são amplamente empregados, tanto para fins profiláticos, quanto para suporte ao diagnóstico e ao cuidado assistencial. Em seu catálogo institucional de padronização, a Empresa Brasileira de Serviços Hospitalares - Ebserh, categoriza os medicamentos em grupos e subgrupos.;1512643700030510028402026;7646048;33;Dipirona Sódica;"dosagem: 500 ";Comprimido;0.16;12000;S;267203;M
689340;155904;87;2026;Essa contratação abrange medicamentos,  que são definidos como produtos farmacêuticos, tecnicamente obtidos ou elaborados, com finalidade profilática, curativa, paliativa ou diagnóstica. Na Rede Ebserh, os medicamentos são amplamente empregados, tanto para fins profiláticos, quanto para suporte ao diagnóstico e ao cuidado assistencial. Em seu catálogo institucional de padronização, a Empresa Brasileira de Serviços Hospitalares - Ebserh, categoriza os medicamentos em grupos e subgrupos.;1512643700030510028402026;7646097;82;Prometazina Cloridrato;"dosagem: 25 ";Comprimido;0.14;1000;S;267768;M
688446;250103;426;2026;Aquisição de medicamentos padronizados - Grade Psicotrópicos (grupo II) e outros dos itens fracassados do pregão 90123/2025.;0039454400018510014992026;7630544;21;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;1.55;9940;N;292382;M
689020;987489;13;2026;O objeto da presente licitação é a aquisição de medicamentos destinados ao uso nas Unidades Básicas de Saúde e na Farmácia Central e à distribuição gratuita aos munícipes atendidos no Sistema Único de Saúde do Município de Capitão Leônidas Marques/PR, conforme especificações estabelecidas no Termo de Referência e nos requisitos da contratação descritos no Estudo Técnico Preliminar, em atendimento a solicitação nº 200/2026 da Secretaria Municipal de Saúde de Capitão Leônidas Marques-PR.;7620883400015910002642026;7640329;31;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;1.11;500;N;292382;M
688446;250103;426;2026;Aquisição de medicamentos padronizados - Grade Psicotrópicos (grupo II) e outros dos itens fracassados do pregão 90123/2025.;0039454400018510014992026;7630543;20;Tramadol Cloridrato;"dosagem: 50 ";Cápsula;0.26;206305;N;268534;M
685401;160525;55;2026;Aquisição de medicamentos para atender as necessidades da Seção de Saúde da ESFCEx.;0039445200010310138332026;7580389;29;Tramadol Cloridrato;dosagem: 50, forma farmacêutica: solução injetável Conforme descrição do Termo de Referência.;Ampola;1.36;100;N;292382;M
691238;160233;75;2026;Aquisição  de  vacina  de  Herpes  Zoster  para  atender  demanda  de  3  (três)  pacientes  do  FUSEX;0039445200010310150192026;7680817;1;Vacina;composição: herpes zóster, tipo: recombinante, forma farmaceutica: pó p/ suspensão injetável + diluente Sr fornecedor, favor atentar ao Termo de Referência;Doses;870.12;6;N;602562;M
693206;462723;2;2026;Aquisição de insumos e medicamentos contemplados na REMUME (Relação Municipal de Medicamentos Essenciais) e insumos destinados à Assistência Especializada ao Programa de Saúde da Mulher e ao Programa IST/AIDS e Hepatites Virais, para atender às necessidades da Coordenação Municipal de Assistência Farmacêutica e Departamento de Vigilância em Saúde, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;0877202000019210000182026;7712322;208;Prometazina Cloridrato;"dosagem: 25 ";Comprimido;0.14;396000;N;267768;M
693206;462723;2;2026;Aquisição de insumos e medicamentos contemplados na REMUME (Relação Municipal de Medicamentos Essenciais) e insumos destinados à Assistência Especializada ao Programa de Saúde da Mulher e ao Programa IST/AIDS e Hepatites Virais, para atender às necessidades da Coordenação Municipal de Assistência Farmacêutica e Departamento de Vigilância em Saúde, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;0877202000019210000182026;7712267;153;Levomepromazina;"dosagem: 100 ";Comprimido;0.64;52800;N;268129;M
693206;462723;2;2026;Aquisição de insumos e medicamentos contemplados na REMUME (Relação Municipal de Medicamentos Essenciais) e insumos destinados à Assistência Especializada ao Programa de Saúde da Mulher e ao Programa IST/AIDS e Hepatites Virais, para atender às necessidades da Coordenação Municipal de Assistência Farmacêutica e Departamento de Vigilância em Saúde, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;0877202000019210000182026;7712205;91;Diazepam;"dosagem: 10 ";Comprimido;0.05;264000;N;267197;M
684845;765705;115;2026;AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER A DEMANDA DA DIVISÃO DA FARMÁCIA;0039450200014410080782026;7574199;10;Clorpromazina;"dosagem: 5, apresentação: solução injetável ";Ampola;3.46;100;N;268069;M
689338;155022;74;2026;"MEDICAMENTOS CONTROLADOS, COM FORNECIMENTO DE EQUIPAMENTO EM REGIME DE COMODATO PARA O GRUPO ÚNICO (ITENS 1 E 2) ";1512643700030510028302026;7645654;10;Diazepam;"dosagem: 10 ";Comprimido;0.06;2500;S;267197;M
689069;135039;15;2026;Aquisição de Medicamento de Uso Veterinário para Embrapa Cerrados;0034800300011010006012026;7640836;39;Vacina;"composição: pneumocócica 20-valente, forma farmaceutica: suspensão injetável, tipo: conjugada Tylan 200 - suspensão pronta para uso à base de Tilosina. Cada 100mL contém: Tilosina Base (como Tilosina intermediária) (20g); veículo q.s.p 100mL frasco com 50 ml. nome de referência Tylan 200 LOCAL DE ENTREGA: Embrapa - CTZL - Rod. DF 180 S/N, KM ";Doses;50.80;140;S;629395;M
693206;462723;2;2026;Aquisição de insumos e medicamentos contemplados na REMUME (Relação Municipal de Medicamentos Essenciais) e insumos destinados à Assistência Especializada ao Programa de Saúde da Mulher e ao Programa IST/AIDS e Hepatites Virais, para atender às necessidades da Coordenação Municipal de Assistência Farmacêutica e Departamento de Vigilância em Saúde, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;0877202000019210000182026;7712191;77;Clorpromazina;"dosagem: 100 ";Comprimido;0.28;132000;N;267638;M
692668;451481;90034;2026;REGISTRO DE PREÇOS, visando aquisições futuras de MEDICAMENTOS, para atender as demandas da Secretaria de Saúde do Município de Goioerê/PR.;7819897500016310001502026;7705519;67;Dipirona sódica;Dipirona Sódica Dosagem: 500MG;Comprimido;0.24;65000;N;267203;M
693206;462723;2;2026;Aquisição de insumos e medicamentos contemplados na REMUME (Relação Municipal de Medicamentos Essenciais) e insumos destinados à Assistência Especializada ao Programa de Saúde da Mulher e ao Programa IST/AIDS e Hepatites Virais, para atender às necessidades da Coordenação Municipal de Assistência Farmacêutica e Departamento de Vigilância em Saúde, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;0877202000019210000182026;7712211;97;Dipirona Sódica;"dosagem: 500 ";Comprimido;0.13;528000;N;267203;M
690008;180185;42;2026;Aquisição de medicamentos UIS - CPA/M1;4637780000012710031512026;7656346;67;Prometazina Cloridrato;"dosagem: 25, apresentação: solução injetável ";Ampola;3.48;20;N;267769;M
688750;930404;30;2026;"AQUISIÇÃO DE MEDICAMENTOS ANTIDEPRESSIVOS, ANTIPSICÓTICOS E ANTICONVULSIVANTES para atender às necessidades do Hospital do Servidor General Edson Ramalho, Hospital Metropolitano Dom José Maria Pires, Hospital Regional de Guarabira, Hemodinâmicas de Campina Grande e Patos e Policlínica Integrada de Segurança Pública do Estado da Paraíba - unidades de saúde gerenciadas pela Fundação Paraibana de Gestão em Saúde (PB SAÚDE) ";3811177800014010001242026;7636777;24;Levomepromazina;"dosagem: 40, apresentação: solução oral ";Frasco;15.10;130;S;268130;M
687742;160435;66;2026;A contratação pretendida tem como objetivo principal assegurar o fornecimento contínuo e adequado de medicamentos, materiais médicos e odontológicos, garantindo condições ideais para o atendimento integral à saúde dos beneficiários. Busca-se, com isso, alcançar maior eficiência nos serviços prestados, reduzir riscos assistenciais, promover a qualidade do atendimento e assegurar a observância dos princípios da administração pública.;0039445200010310143862026;7687091;68;Dipirona Sódica;"dosagem: 500, apresentação: solução oral (gotas) ";Frasco;1.17;500;N;267205;M
688718;989981;5;2026;"Aquisição de insumos e equipamentos para realização de exames de brucelose e tuberculose para o Departamento Municipal de Agricultura Pecuária e Meio Ambiente, em disposto ao Programa Municipal de Controle e Erradicação de Brucelose e Tuberculose, no âmbito da Lei Municipal n° 990/23, conforme condições e exigências estabelecidas neste instrumento. ";9558544400014210000872026;7636379;1;Vacina;"aplicação*: uso veterinário, componentes adicionais: panleucopenia felinas, rinotraqueíte, composição: leucemia felina, forma farmacêutica: pó liófilo p/ injetável + diluente, outros componentes: calcivirose, chlamydia psittaci, tipo: viva Tuberculina PPD Bovino 50 Doses ";Frasco-Ampola;146.00;25;N;634474;M
690616;160151;49;2026;Aquisição de Material de Consumo (laboratório e GO) para  Seção de Saúde do 9º GAC;0039445200010310149012026;7669061;10;Tramadol Cloridrato;"dosagem: 50 ";Comprimido;0.59;100;N;268534;M
692340;90168;118;2026;Aquisição de medicamentos diversos;4637450000019410061602026;7699613;6;Dipirona Sódica;"dosagem: 500, apresentação: solução oral (gotas) ";Frasco;4.67;100;S;267205;M
689643;980034;10;2026;Aquisiçao de medicamentos e material médico hospitalar  para atender a Secretaria de Saúde do Municipio de Pacaraima-RR.;0161267500015410000162026;7701452;117;Fenobarbital Sódico;"dosagem: 40, forma farmacêutica: solução oral - gotas ";Frasco;12.69;500;N;300723;M
689643;980034;10;2026;Aquisiçao de medicamentos e material médico hospitalar  para atender a Secretaria de Saúde do Municipio de Pacaraima-RR.;0161267500015410000162026;7701451;116;Fenobarbital Sódico;"dosagem: 100 ";Comprimido;0.67;5000;N;267660;M
692358;987225;49;2026;Pregão Eletrônico Nº 49/2026 Materiais, medicamentos e insumos veterinários;4578767800010210002382026;7699850;5;Cloridrato De Tramadol;concentração: 2, forma farmacêutica: solução injetável, uso: uso veterinário Apresentação: Frasco de 20 ml - Solução Injetável;Mililitro;24.99;10;N;629326;M
690345;930213;56;2026;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS REGULAMENTADOS PELA PORTARIA Nº 344/98, PARA ATENDER A NECESSIDADE DO MUNICÍPIO DE JOÃO PESSOA DESTINADOS ÀS UNIDADES HOSPITALARES, REDE ESPECIALIZADA (POLICLÍNICAS E CAPS), SAMU, UPAS E DEMANDAS JUDICIAIS.;0871561800014010000832026;7665391;19;Clorpromazina;"dosagem: 100 ";Comprimido;0.38;13188;S;267638;M
681464;160168;77;2026;Aquisição de medicamentos de uso geral em favor do Hos´pital de Guarnição de Marabá e demais UG Participantes;0039445200010310132002026;7512576;136;Prometazina Cloridrato;"Prometazina Cloridrato, Dosagem:25 MG ";Comprimido;0.20;700;N;267768;M
681808;984305;51;2026;Registrar preços para futura e eventual contratação de empresa especializada em fornecimento de medicamentos para a Farmácia Básica, em atendimento às demandas da Secretaria Municipal de Saúde de Cataguases – MG.;1770249900026210000832026;7519341;113;Prometazina Cloridrato;"dosagem: 25 ";Comprimido;2.68;100000;N;267768;M
683418;983677;3;2026;AQUISIÇÃO PARA O FORNECIMENTO PARCELADO E CONTÍNUO DE MEDICAMENTOS, PARA ATENDER ÀS NECESSIDADES DAS SEGUINTES UNIDADES DE SAÚDE DO MUNICÍPIO DE LAJE.;1382549200010410000862026;7548975;147;Clorpromazina;Clorpromazina, Concentração:40 MG/ML, Forma Farmaceutica:Solução Oral - Gotas Itens Hospitalares;Frasco;8.42;50;N;340207;M
683015;155906;7;2026;Aquisição de Medicamentos Cardiovasculares, Antiinflamatórios, Anestésicos, SNC e contraste por meio de Registro de Preços, a fim de atender às necessidades da Maternidade Climério de Oliveira (MCO/ UFBA), do Hospital Universitário Prof. Alberto Antunes (HUPAA-UFAL) e do Hospital Universitário Prof. Edgard Santos (HUPES/UFBA), integrantes da Rede HU Brasil, pelo período de 12 (doze) meses.;1512643700030510026252026;7540403;47;Fenobarbital Sódico;Fenobarbital Sódico, Dosagem:40 MG/ML, Forma Farmacêutica:Solução Oral - Gotas 4% (40 mg/mL) solução oral;Frasco;4.75;206;S;300723;M
681808;984305;51;2026;Registrar preços para futura e eventual contratação de empresa especializada em fornecimento de medicamentos para a Farmácia Básica, em atendimento às demandas da Secretaria Municipal de Saúde de Cataguases – MG.;1770249900026210000832026;7519306;78;Levomepromazina;"dosagem: 100 ";Comprimido;1.64;60000;N;268129;M
681491;155915;90;2026;Aquisição de medicamentos grupo B, a fim de atender às necessidades do Hospital Universitário Antônio Pedro (HUAP/UFF), Unidade Gestora (UG) 155915, pertencente à Rede da Empresa Brasileira de Serviços Hospitalares (Rede Ebserh), por um período de 12 (doze) meses.;1512643700030510025662026;7513821;26;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;1.11;12000;S;292382;M
680505;450522;293;2026;Registro de Preço para Eventual e Futura Aquisição de Medicamentos para o Atendimento na Atenção Básica, para atender as necessidades da Secretaria Municipal de Saúde de Ariquemes, por um período de 12 (doze) meses.;0410481600011610001832026;7496973;15;Dipirona Sódica;dosagem: 500, apresentação: solução oral (gotas) Dipirona Sódica Dosagem: 500 MG/ML Apresentação: Solução Oral (Gotas) Frasco 10 Ml;Frasco;2.27;22500;N;267205;M
685648;925474;29;2026;Registro de Preços de medicamentos conforme especificações descritas em Edital.;1467430300010210000412026;7585920;32;Dipirona Sódica;"concentração: 1 DIPIRONA 1g, comprimido. A embalagem deve conter a impressão ""venda proibida pelo comércio"". Apresentar registro dos produtos na Anvisa e Certificado de Boas Práticas, Fabricação e Controle - CBPFC do fabricante conforme resolução Anvisa nº 460/99. ";Comprimido;23.97;50;N;410023;M
687442;986291;480;2026;Aquisição de medicamentos.;5188524200014010006622026;7614934;7;Diazepam;dosagem: 5 CADA LOTE COM 100 UNIDADES EQUIVALE A UMA PEÇA;Comprimido;20.65;8400;N;267195;M
688317;980745;3;2026;Aquisição de Medicamentos Controlados (Psicotrópicos), de interesse da Secretaria de Saúde do Município de Cajapió/MA.;0605426600010110000172026;7629044;30;Fenobarbital Sódico;"dosagem: 100 ";Comprimido;46.30;150;N;267660;M
683802;752100;125;2026;ItA aquisição de medicamentos e materiais médico-hospitalares atende à demanda dos atendimentos clínicos do Departamento de Saúde do CIAGA na assistência médica ambulatorial dos militares da ativa, da reserva e dos alunos deste Centro de Instrução. Dessa forma, os produtos adquiridos fornecerão um alto padrão de medicamentos e materiais de saúde, gerando resultados satisfatórios aos pacientes em consequência de tratamentos eficazes.;0039450200014410079562026;7555304;15;Prometazina Cloridrato;"dosagem: 25, apresentação: solução injetável ";Ampola;5.36;100;N;267769;M
681659;987857;7;2026;Aquisição de tuberculina aviária, tuberculina bovina, antígeno acidificado tamponado (AAT), vacina RB-51, pistolas para aplicação de tuberculina, cutímetro e botas impermeáveis de cano longo, destinados ao atendimento das demandas da Secretaria Municipal de Agricultura, visando à execução das ações de defesa sanitária animal.;7592758200015510001742026;7517123;3;Vacina;"aplicação*: uso veterinário, componentes adicionais: vírus sincicial bovino (brsv), composição: rinotraqueíte infecciosa bovina (ibr), forma farmacêutica: injetável, outros componentes: diarréia viral bovina (bv), parainfluenza 3 (pi3), tipo: viva ";Frasco-Ampola;143.34;85;N;624113;M
690166;160209;47;2026;Eventual aquisição de materiais farmacológicos, para o Posto Médico de Guarnição de Cascavel e Unidades diretamente subordinadas ao Comando da 15ª Brigada de Infantaria Mecanizada na Guarnição de  Cascavel.;0039445200010310148132026;7713059;28;Dipirona Sódica;dosagem: 500, apresentação: solução injetável Dipirona Sódica 500mg/ml, Solução injetável de 2 mL;Ampola;1.49;5700;N;268252;M
691146;987769;66;2026;"Aquisição de medicamentos Básicos e manipulados ";7610567500016710000692026;7679793;1;DIPIRONA SÓDICA;"DOSAGEM: 500 ";Comprimido;0.16;528750;N;267203;M
691146;987769;66;2026;"Aquisição de medicamentos Básicos e manipulados ";7610567500016710000692026;7679797;5;DIPIRONA SÓDICA;"DOSAGEM: 500 ";Comprimido;0.16;176250;N;267203;M
693206;462723;2;2026;Aquisição de insumos e medicamentos contemplados na REMUME (Relação Municipal de Medicamentos Essenciais) e insumos destinados à Assistência Especializada ao Programa de Saúde da Mulher e ao Programa IST/AIDS e Hepatites Virais, para atender às necessidades da Coordenação Municipal de Assistência Farmacêutica e Departamento de Vigilância em Saúde, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;0877202000019210000182026;7712192;78;Clorpromazina;"dosagem: 25 mg ";Comprimido;0.24;26400;N;267635;M
692849;80005;68;2026;Aquisição de material de consumo para a Coordenadoria de Saúde, com o objetivo de atender as necessidades da Seção de Assistência em Medicina e Setor de Fisioterapia.;0050996800014810024432026;7707359;50;Dipirona Sódica;"composição: associada à cafeína e diidroergotamina, concentração: 350 mg + 100 mg + 1 ";Comprimido;19.59;10;N;340419;M
693069;984865;49;2026;AQUISIÇÃO DE VACINA POLIVALENTE CANINA V8, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE DO MUNICÍPIO DE MONTES CLAROS-MG;2267887400013510003012026;7710591;2;Vacina;"tipo: óctupla, composição: adenovírus (2), cinomose, coronavirose, parvovírus, outros componentes: parainfluenza, componentes adicionais: l. canicola, l. icterohaemorrhagiae, forma farmacêutica: suspensão injetável, aplicação*: uso veterinário VACINA POLIVALENTE CANINA (V8) - CINOMOSE, HEPATITE INFECCIOSA CANINA, ADENOVÍRUS TIPO 2, PARAINFLUENZA, PARVOVIROSE, CORONAVÍRUS CANINO, LEPTOSPIROSE (L. CANICOLA, L. ICTEROHAEMORRHAGIAE). ADMINISTRAÇÃO: SUBCUTÂNEA; APRESENTAÇÃO: FRASCOS DE 1 DOSE =";Frasco-Ampola;34.15;1892;S;439508;M
683743;454524;11;2026;"REGISTRO DE PREÇOS para futura e eventual contratação de empresa para fornecimento de material odontológico, atendendo as necessidades do Departamento de Saúde. ";7620566500010110001742026;7554536;7;Cloridrato De Tramadol;"concentração: 80, forma farmacêutica: comprimido, uso: uso veterinário ";Comprimido;107.00;50;N;629367;M
688745;90165;167;2026;"Aq. de Med. - Ampicilina 500 mg frasco ampola e outros    ";4637450000019410059242026;7636705;17;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;1.98;300;S;292382;M
689340;155904;87;2026;Essa contratação abrange medicamentos,  que são definidos como produtos farmacêuticos, tecnicamente obtidos ou elaborados, com finalidade profilática, curativa, paliativa ou diagnóstica. Na Rede Ebserh, os medicamentos são amplamente empregados, tanto para fins profiláticos, quanto para suporte ao diagnóstico e ao cuidado assistencial. Em seu catálogo institucional de padronização, a Empresa Brasileira de Serviços Hospitalares - Ebserh, categoriza os medicamentos em grupos e subgrupos.;1512643700030510028402026;7646032;17;Fenobarbital Sódico;"dosagem: 100 ";Comprimido;0.33;1000;S;267660;M
684173;927161;27;2026;Escolha da proposta mais vantajosa para fornecimento de medicamentos (uso humano e veterinário) e insumos hospitalares e veterinários, destinados a atender as demandas da Secretaria de Estado do Meio Ambiente e Recursos Hídricos do Piauí – SEMARH/PI;0655348100030010000192026;7563036;7;Dipirona Sódica;"dosagem: 500, apresentação: solução injetável ";Ampola;0.64;2000;N;268252;M
676421;155015;90008;2026;Aquisição de medicamentos de uso geral, a fim de atender às necessidades da Maternidade Escola Januário Cicco (MEJC/UFRN), Unidade Gestora (UG) 155015, pertencente à Rede da Empresa Brasileira de Serviços Hospitalares (Rede Ebserh), por um período de 12 (doze) meses.;1512643700030510023962026;7442978;116;Clorpromazina;Clorpromazina Dosagem: 5MG/ML, Apresentação: Solução Injetável;Ampola 5,00 ML;2.94;654;S;268069;M
692180;160111;155;2026;" Medicamentos para os equinos do  Campo de Instrução de Juiz de Fora";0039445200010310152422026;7697439;7;Vacina;"tipo: inativada e adsorvida, componentes adicionais: leptospira diversa, forma farmacêutica: suspensão injetável, aplicação*: uso veterinário ";Frasco-Ampola;23.00;13;N;443382;M
693206;462723;2;2026;Aquisição de insumos e medicamentos contemplados na REMUME (Relação Municipal de Medicamentos Essenciais) e insumos destinados à Assistência Especializada ao Programa de Saúde da Mulher e ao Programa IST/AIDS e Hepatites Virais, para atender às necessidades da Coordenação Municipal de Assistência Farmacêutica e Departamento de Vigilância em Saúde, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;0877202000019210000182026;7712190;76;Clorpromazina;"concentração: 40, forma farmaceutica: solução oral - gotas ";Frasco;6.79;6600;N;340207;M
693069;984865;49;2026;AQUISIÇÃO DE VACINA POLIVALENTE CANINA V8, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE DO MUNICÍPIO DE MONTES CLAROS-MG;2267887400013510003012026;7710590;1;Vacina;"tipo: óctupla, composição: adenovírus (2), cinomose, coronavirose, parvovírus, outros componentes: parainfluenza, componentes adicionais: l. canicola, l. icterohaemorrhagiae, forma farmacêutica: suspensão injetável, aplicação*: uso veterinário VACINA POLIVALENTE CANINA (V8) - CINOMOSE, HEPATITE INFECCIOSA CANINA, ADENOVÍRUS TIPO 2, PARAINFLUENZA, PARVOVIROSE, CORONAVÍRUS CANINO, LEPTOSPIROSE (L. CANICOLA, L. ICTEROHAEMORRHAGIAE). ADMINISTRAÇÃO: SUBCUTÂNEA; APRESENTAÇÃO: FRASCOS DE 1 DOSE =";Frasco-Ampola;34.15;5678;S;439508;M
693206;462723;2;2026;Aquisição de insumos e medicamentos contemplados na REMUME (Relação Municipal de Medicamentos Essenciais) e insumos destinados à Assistência Especializada ao Programa de Saúde da Mulher e ao Programa IST/AIDS e Hepatites Virais, para atender às necessidades da Coordenação Municipal de Assistência Farmacêutica e Departamento de Vigilância em Saúde, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;0877202000019210000182026;7712230;116;Fenobarbital Sódico;"dosagem: 100 ";Comprimido;0.15;264000;N;267660;M
692356;160170;60;2026;Aquisição de vacinas para cães, destinadas à imunização dos cães do canil do 33° Pelotão de Polícia do Exército;0039445200010310153042026;7699828;2;Vacina;"tipo: déctupla, composição: adenovírus (2), cinomose, coronavirose, parvovírus, outros componentes: parainfluenza, componentes adicionais: leptospira diversa, forma farmacêutica: suspensão injetável, aplicação*: uso veterinário ";Doses;37.32;6;N;439507;M
689952;925980;23;2026;Aquisição de medicamentos, materiais médicos, materiais para atendimento pré-hospitalar (APH), materiais de limpeza hospitalar e equipamento de proteção individual (EPI);0505496000015810000432026;7655790;132;Prometazina Cloridrato;dosagem: 25, apresentação: solução injetável Cloridrato de Prometazina 25mg/ml – Solução Injetável – Ampola com 2ml;Ampola;8.08;200;N;267769;M
688613;925302;27;2026;PE 124/2026 Registro de preços para aquisição de medicamentos sedativos, ansiolíticos e analgésicos opióides;0876114000019410002262026;7635291;9;Diazepam;"dosagem: 5 ";Comprimido;0.05;208800;N;267195;M
685458;120624;251;2026;Registro de preços para eventual aquisição de material farmacológico.;0039442900010010016722026;7581415;62;Prometazina Cloridrato;"Prometazina Cloridrato, Dosagem:25 MG ";Comprimido;0.16;60;N;267768;M
691080;92501;376;2026;Aquisição de medicamentos de uso humano, destinados ao atendimento das necessidades assistenciais da instituição, visando garantir o abastecimento da farmácia hospitalar e a continuidade dos tratamentos dos pacientes, conforme especificações técnicas e quantitativas definidos no planejamento da contratação.;1247470500012010002642026;7684969;11;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;1.19;75000;S;292382;M
691639;153063;510;2026;"Aquisição de medicamento veterinário para o Hospital veterinário do IMV de Castanhal. ";3462174800012310002552026;7685164;14;Cloridrato De Tramadol;"concentração: 2, forma farmacêutica: solução injetável, uso: uso veterinário ";Mililitro;100.61;10;N;629326;M
683524;451164;35;2026;Medicamentos (mat. farmacológico);8025735500010810003342026;7664098;36;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;1.43;36000;N;292382;M
685671;987775;2;2026;REGISTRO DE PREÇOS para futura e eventual aquisição, de forma parcelada, de medicamentos, materiais médicos e de enfermagem, materiais de consumo e equipamentos, destinados às ações de promoção, prevenção e recuperação da saúde desenvolvidas pela Secretaria Municipal de Saúde, bem como para atendimento e dispensação nas Unidades de Saúde do Município de Planalto - PR.;7646052600011610001042026;7586212;48;Levomepromazina;"dosagem: 40, apresentação: solução oral ";Frasco;9.84;200;N;268130;M
686075;987501;5;2026;Aquisição de medicamentos e insumos destinados a garantir o abastecimento regular e contínuo da rede municipal de saúde, compreendendo as Unidades Básicas de Saúde, a Farmácia Pública Municipal e a Farmácia Hospitalar – Sistema Registro de Preço;7610562600012410000142026;7591104;54;Fenobarbital Sódico;"forma farmacêutica: solução injetável, dosagem: 100 ";Ampola;3.02;50;N;300725;M
687742;160435;66;2026;A contratação pretendida tem como objetivo principal assegurar o fornecimento contínuo e adequado de medicamentos, materiais médicos e odontológicos, garantindo condições ideais para o atendimento integral à saúde dos beneficiários. Busca-se, com isso, alcançar maior eficiência nos serviços prestados, reduzir riscos assistenciais, promover a qualidade do atendimento e assegurar a observância dos princípios da administração pública.;0039445200010310143862026;7619845;29;Diazepam;"dosagem: 10 ";Comprimido;0.05;450;N;267197;M
691770;155013;27;2026;"Aquisição de medicamentos do aparelho digestório, metabolismo, vitaminas e suplementos; imunoterapia e alergia; e hormônios e análogos.";1512643700030510029242026;7690508;32;Prometazina Cloridrato;"dosagem: 25, apresentação: solução injetável CLORIDRATO DE PROMETAZINA; 25 MG/ML; SOLUÇÃO INJETÁVEL. - REGISTRADO NA ANVISA COMO MEDICAMENTO. ";Ampola;5.10;1000;N;267769;M
