ID_COMPRA;NUMERO_UASG;NUMERO_COMPRA;ANO_COMPRA;OBJETO;CHAVE_COMPRA_PNCP;ID_ITEM;numero_item;descricao;descricao_detalhada;unidade_fornecimento;valor_estimado;quantidade_solicitada;orcamento_sigiloso;codigo_item_catalogo;tipo_item_catalogo
698793;925448;9;2026;Registro de Preços Para Eventual Aquisição de Medicamentos Psicotrópicos e Anestesicos.;0492934500018510001712026;7816152;56;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;1.43;37900;N;292382;M
698793;925448;9;2026;Registro de Preços Para Eventual Aquisição de Medicamentos Psicotrópicos e Anestesicos.;0492934500018510001712026;7816107;11;Clorpromazina;"dosagem: 5, apresentação: solução injetável ";Ampola;3.66;2000;N;268069;M
694567;930260;3;2026;Aquisição de medicamentos humanos, para serem utilizados na prevenção e tratamento de doenças nos animais do plantel do Jardim Zoológico,para atender às necessidades dos parques e do Jardim Zoológico da Fundação de Parques Municipais e Zoobotânica (FPMZB).;0727622000019110000182026;7731138;82;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;2.50;300;N;292382;M
694571;986411;30;2026;ELABORAÇÃO DE ATA DE REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS DESTINADOS AO ATENDIMENTO DA ATENÇÃO BÁSICA, UNIDADE DE PRONTO ATENDIMENTO (UPA) E SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA (SAMU), DESTA MUNICIPALIDADE, COM ENTREGAS PARCELADAS CONFORME REQUISIÇÃO, COM PREVISÃO DE CONSUMO NO DECORRER DE 12 (DOZE) MESES;4784283600010510001432026;7731436;122;Fenobarbital Sódico;"dosagem: 40, forma farmacêutica: solução oral - gotas ";Frasco;4.39;1000;N;300723;M
694013;160366;90002;2026;Pregão eletrônico para registro de preços visando eventual aquisição de material farmacológico, médico e hospitalar.;0039445200010310155522026;7724722;55;Prometazina Cloridrato;Prometazina Cloridrato Dosagem: 25MG/ML, Apresentação: Solução Injetável;Ampola 2,00 ML;2.86;5500;N;267769;M
693326;155914;20;2026;Aquisição de Material Farmacológico (Solução de Pequeno e Grande Volume);1512643700030510029842026;7714770;2;Diluente De Vacina;"composição: cloreto de sódio, fenolato, concentração: até 0,9%, forma farmacêutica: solução injetável, esterilidade: estéril ";Mililitro;16.00;200;S;624425;M
700064;926769;109;2026;FORNECIMENTO DE MEDICAMENTOS DIVERSOS PARA ATENDER O HOSPITAL VETERINÁRIO-UEL E HOSPITAL UNIVERSITÁRIO DE LONDRINA.;7864048900015310005582026;7839668;9;Diazepam;"dosagem: 5, apresentação: solução injetável ";Ampola;0.81;2000;N;267194;M
697991;453714;49;2026;O objeto da presente licitação é o registro de preço para a aquisição de medicamentos humanos, visando atender às necessidades dos projetos, contratos, convênios e demais instrumentos correlatos celebrados pela Fundação de Apoio à Pesquisa, ao Ensino e à Cultura – FAPEC, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;1551369000015010000672026;7802011;39;Fenobarbital Sódico;"dosagem: 100, forma farmacêutica: solução injetável ";Ampola;3.16;125;N;300725;M
698536;990202;394;2026;Constituição de SRP visando futuras aquisições de medicamentos;4448028300019110000442026;7808046;108;Levomepromazina;"Levomepromazina, Dosagem:40 MG/ML, Apresentação:Solução Oral ";Frasco;13.17;50;N;268130;M
700484;783200;106;2026;Aquisição de materiais para recomposição do estoque (odontológico e medicamentos) para a seção de saúde deste Batalhão.;0039450200014410098022026;7849412;44;Dipirona Sódica;"dosagem: 500, apresentação: solução injetável ";Ampola;1.43;500;N;268252;M
698758;458250;4;2026;"REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO MEDICAMENTOS FARMÁCIA BÁSICA E HOSPITALARES, PARA ATENDER OS MUNICÍPIOS CONSORCIADOS A ESTE CIMCERO/RO, POR UM PERÍODO ESTIMADO DE 12 (DOZE) MESES, CONFORME ESPECIFICAÇÕES TÉCNICAS, UNIDADES E QUANTIDADES DEFINIDAS NESTE ESTUDO E SEUS ANEXOS. ";0204922700015710000272026;7825841;239;Dipirona Sódica;Dipirona Sódica, Dosagem:500 MG DIPIRONA SàDICA, 500 MG.;Comprimido;0.52;4655650;N;267203;M
699108;983049;7;2026;Futura e eventual aquisição de medicamentos e correlatos para atender as demandas do Fundo Municipal de Saúde do Município de Varzedo;1346026600016910000622026;7820450;74;Prometazina Cloridrato;"dosagem: 25, apresentação: solução injetável ";Frasco;7.26;1000;N;267769;M
700717;462314;14;2026;SISTEMA DE REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS SOB CONTROLE ESPECIAL PARA O INSTITUTO CÂNDIDA VARGAS;3550173300019410000252026;7852483;43;Tramadol Cloridrato;dosagem: 50, forma farmacêutica: solução injetável Em caso de divergência entre disposições deste Edital e de seus anexos ou demais peças que compõem o processo, prevalecerá as deste Edital;Ampola;1.99;15000;S;292382;M
700933;925449;24;2026;"Aquisição eventual de Medicamentos Sujeitos à Controle Especial orais e outros, para  atender a necessidade de 12 (doze) meses nas clínicas e unidades de terapia intensiva da  Fundação Pública Estadual Hospital de Clínicas Gaspar Vianna (FHCGV). ";2298097300017710001552026;7855113;28;Prometazina Cloridrato;"dosagem: 25 Prometazina  (cloridrato)  25mg ";Comprimido;0.36;30000;N;267768;M
698793;925448;9;2026;Registro de Preços Para Eventual Aquisição de Medicamentos Psicotrópicos e Anestesicos.;0492934500018510001712026;7816126;30;Levomepromazina;"dosagem: 40, apresentação: solução oral ";Frasco;15.14;150;N;268130;M
699457;160139;5;2026;Aquisição de medicamentos para o H Gu JP;0039445200010310164822026;7831494;49;Clorpromazina;"dosagem: 5, apresentação: solução injetável ";Ampola;4.21;600;S;268069;M
699870;791010;239;2026;Aquisição de Consumíveis;0039450200014410097212026;7837687;27;Dipirona Sódica;"dosagem: 500 ";Cápsula;0.39;1300;N;267203;M
699768;925373;118;2026;Registro de Preços destinado à futura e eventual aquisição de medicamentos do Grupo SÓLIDOS II, tendo como objetivo atender às necessidades cíclicas e regulares de abastecimento das Unidades de Saúde Hospitalares e Ambulatoriais, vinculadas à Secretaria de Estado da Saúde – SESAU/RO, pelo período de 1 (um) ano.;0469649000016310000942026;7835879;70;Levomepromazina;dosagem: 100 COMPRIMIDO 100mg;Comprimido;0.83;110480;N;268129;M
696157;789300;113;2026;Aquisição de Medicamentos para CFRP;0039450200014410092902026;7759230;4;DIPIRONA SÓDICA;"APRESENTAÇÃO: SOLUÇÃO INJETÁVEL, DOSAGEM: 500 ";Ampola;2.48;80;N;268252;M
695568;160167;47;2026;Aquisição de material de consumo para uso Médico-Hospitalar e Odontológico, classificados com a finalidade de recompor o estoque de insumos médicos e odontológicos do 53º BIS, visando atender às demandas assistenciais, preventivas e de pronto atendimento em missões diárias e extraordinárias, conforme especificações, quantitativos e exigências estabelecidas;0039445200010310159042026;7747865;3;Dipirona Sódica;Dipirona Sódica, Dosagem:500 MG Item de condumo saúde;Ampola;1.00;3000;N;267203;M
695568;160167;47;2026;Aquisição de material de consumo para uso Médico-Hospitalar e Odontológico, classificados com a finalidade de recompor o estoque de insumos médicos e odontológicos do 53º BIS, visando atender às demandas assistenciais, preventivas e de pronto atendimento em missões diárias e extraordinárias, conforme especificações, quantitativos e exigências estabelecidas;0039445200010310159042026;7747864;2;Dipirona Sódica;Dipirona Sódica, Dosagem:500 MG Item de condumo saúde;Comprimido;0.39;8000;N;267203;M
698994;90146;357;2026;AQUISIÇÃO DE MEDICAMENTOS.;4637450000019410065512026;7819288;24;Diazepam;"dosagem: 5 ";Comprimido;0.10;2280;S;267195;M
698793;925448;9;2026;Registro de Preços Para Eventual Aquisição de Medicamentos Psicotrópicos e Anestesicos.;0492934500018510001712026;7816112;16;Diazepam;"dosagem: 10 ";Comprimido;0.11;750;N;267197;M
700064;926769;109;2026;FORNECIMENTO DE MEDICAMENTOS DIVERSOS PARA ATENDER O HOSPITAL VETERINÁRIO-UEL E HOSPITAL UNIVERSITÁRIO DE LONDRINA.;7864048900015310005582026;7839683;24;Tramadol Cloridrato;"dosagem: 50 ";Cápsula;0.15;4000;N;268534;M
700039;90201;103;2026;Registro de Preços para aquisição de medicamentos, itens com venc Out/2026 PERP 066/2026;4637450000019410066282026;7839381;3;Levomepromazina;"dosagem: 25 ";Comprimido;0.38;1959460;S;268128;M
696351;160359;98;2026;O objeto da presente licitação é aquisição de material de consumo farmacológico, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos;0039445200010310159862026;7762246;210;Prometazina Cloridrato;"dosagem: 20, apresentação: creme ";Bisnaga;9.10;680;N;269389;M
696351;160359;98;2026;O objeto da presente licitação é aquisição de material de consumo farmacológico, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos;0039445200010310159862026;7762121;85;Diazepam;Diazepam, Dosagem:5 MG/ML, Apresentação:Solução Injetável bens comuns;Ampola;1.07;2850;N;267194;M
694781;154069;35;2026;Aquisição de gêneros de alimentação (Grupo 3007), aquisição de animais para pesquisa e abate (Grupo 3008), aquisição de materiais e medicamentos para uso veterinário (Grupo 3018), aquisição de alimentos para animais (Grupo 3006),;2118680400010510000452026;7735304;67;Vacina;"tipo: viva, composição: rinotraqueíte infecciosa bovina (ibr), outros componentes: diarréia viral bovina (bv), parainfluenza 3 (pi3), componentes adicionais: vírus sincicial bovino (brsv), forma farmacêutica: injetável, aplicação*: uso veterinário ";Frasco-Ampola;1883.33;10;N;624113;M
696157;789300;113;2026;Aquisição de Medicamentos para CFRP;0039450200014410092902026;7759228;2;DIPIRONA SÓDICA;"DOSAGEM: 500 ";Comprimido;5.26;40;N;267203;M
696157;789300;113;2026;Aquisição de Medicamentos para CFRP;0039450200014410092902026;7759274;48;DIAZEPAM;"DOSAGEM: 2 ";Ampola;0.74;20;N;267196;M
696157;789300;113;2026;Aquisição de Medicamentos para CFRP;0039450200014410092902026;7759269;43;DIAZEPAM;"DOSAGEM: 5 ";Comprimido;0.23;20;N;267195;M
694201;928243;26;2026;REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE RAÇÃO SUPER PREMIUM, MATERIAIS VETERINÁRIOS DE CONSUMO, MEDICAMENTOS VETERINÁRIOS, EQUIPAMENTOS OPERACIONAIS, TÁTICOS E DE ADESTRAMENTO PARA CONDICIONAMENTO FÍSICO, BEM COMO A CONTRATAÇÃO DE SERVIÇOS DE ASSISTÊNCIA MÉDICA VETERINÁRIA, DIVIDIDOS EM 07 (SETE) LOTES, VISANDO ATENDER ÀS NECESSIDADES OPERACIONAIS E DE SAÚDE DO GRUPAMENTO DE CÃES (CANIL) DA GUARDA MUNICIPAL DE MARABÁ.;0585316300013010003092026;7727017;4;Vacina;tipo: viva atenuada, outros componentes: b. bronchiseptica, componentes adicionais: parainfluenza, forma farmacêutica: suspensão injetável, aplicação*: uso veterinário Vacina para gripe canina com aplicação (prevenção da tosse dos canis / Bordetella Bronchiseptica).;Doses;80.00;8;N;439563;M
694567;930260;3;2026;Aquisição de medicamentos humanos, para serem utilizados na prevenção e tratamento de doenças nos animais do plantel do Jardim Zoológico,para atender às necessidades dos parques e do Jardim Zoológico da Fundação de Parques Municipais e Zoobotânica (FPMZB).;0727622000019110000182026;7731114;58;Tramadol Cloridrato;"dosagem: 100 ";Comprimido;8.35;50;N;309441;M
696351;160359;98;2026;O objeto da presente licitação é aquisição de material de consumo farmacológico, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos;0039445200010310159862026;7762131;95;Dipirona Sódica;Dipirona Sódica, Dosagem:500 MG/ML, Apresentação:Solução Oral (Gotas) bens comuns;Frasco;1.20;2050;N;267205;M
696351;160359;98;2026;O objeto da presente licitação é aquisição de material de consumo farmacológico, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos;0039445200010310159862026;7762245;209;Prometazina Cloridrato;Prometazina Cloridrato, Dosagem:25 MG/ML, Apresentação:Solução Injetável bens comuns;Ampola;4.59;10050;N;267769;M
694571;986411;30;2026;ELABORAÇÃO DE ATA DE REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS DESTINADOS AO ATENDIMENTO DA ATENÇÃO BÁSICA, UNIDADE DE PRONTO ATENDIMENTO (UPA) E SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA (SAMU), DESTA MUNICIPALIDADE, COM ENTREGAS PARCELADAS CONFORME REQUISIÇÃO, COM PREVISÃO DE CONSUMO NO DECORRER DE 12 (DOZE) MESES;4784283600010510001432026;7731397;83;Clorpromazina;"dosagem: 5, apresentação: solução injetável ";Ampola;3.21;1000;N;268069;M
693947;157243;35;2026;Medicamentos Anti-Inflamatórios, Analgésicos e Antitérmicos;1512643700030510029992026;7723376;22;Dipirona Sódica;"dosagem: 500 ";Comprimido;0.14;273000;S;267203;M
694571;986411;30;2026;ELABORAÇÃO DE ATA DE REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS DESTINADOS AO ATENDIMENTO DA ATENÇÃO BÁSICA, UNIDADE DE PRONTO ATENDIMENTO (UPA) E SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA (SAMU), DESTA MUNICIPALIDADE, COM ENTREGAS PARCELADAS CONFORME REQUISIÇÃO, COM PREVISÃO DE CONSUMO NO DECORRER DE 12 (DOZE) MESES;4784283600010510001432026;7731579;265;Tramadol Cloridrato;"dosagem: 50 ";Cápsula;0.12;600000;N;268534;M
697060;985853;366;2026;Registro de preços para o fornecimento de medicamentos, fórmulas nutricionais, alimentos especiais e insumos de saúde, destinados ao cumprimento de decisões judiciais da Farmácia Municipal de Maricá.;2913107500019310003482026;7776863;237;Fenobarbital Sódico;"dosagem: 100 ";Comprimido;0.24;5460;N;267660;M
698793;925448;9;2026;Registro de Preços Para Eventual Aquisição de Medicamentos Psicotrópicos e Anestesicos.;0492934500018510001712026;7816106;10;Clorpromazina;"concentração: 40, forma farmaceutica: solução oral - gotas ";Frasco;10.01;150;N;340207;M
699108;983049;7;2026;Futura e eventual aquisição de medicamentos e correlatos para atender as demandas do Fundo Municipal de Saúde do Município de Varzedo;1346026600016910000622026;7820448;72;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;2.04;200;N;292382;M
699108;983049;7;2026;Futura e eventual aquisição de medicamentos e correlatos para atender as demandas do Fundo Municipal de Saúde do Município de Varzedo;1346026600016910000622026;7820486;110;Fenobarbital Sódico;"dosagem: 200, forma farmacêutica: solução injetável ";Ampola;5.00;800;N;300722;M
698758;458250;4;2026;"REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO MEDICAMENTOS FARMÁCIA BÁSICA E HOSPITALARES, PARA ATENDER OS MUNICÍPIOS CONSORCIADOS A ESTE CIMCERO/RO, POR UM PERÍODO ESTIMADO DE 12 (DOZE) MESES, CONFORME ESPECIFICAÇÕES TÉCNICAS, UNIDADES E QUANTIDADES DEFINIDAS NESTE ESTUDO E SEUS ANEXOS. ";0204922700015710000272026;7825805;203;Clorpromazina;Clorpromazina, Dosagem:100 MG CLORPROMAZINA, 100 MG.;Comprimido;0.39;635550;N;267638;M
698793;925448;9;2026;Registro de Preços Para Eventual Aquisição de Medicamentos Psicotrópicos e Anestesicos.;0492934500018510001712026;7816116;20;Fenobarbital Sódico;"dosagem: 100 ";Comprimido;0.23;3000;N;267660;M
700130;785511;40;2026;Aquisição de medicamentos para recomposição e abastecimento da dotação regulamentar da enfermaria de bordo, visando garantir a segurança sanitária e o atendimento de urgência e emergência à tripulação.;0039450200014410097642026;7840679;32;PROMETAZINA CLORIDRATO;"CONCENTRAÇÃO: 50, FORMA FARMACEUTICA: SOLUÇÃO INJETÁVEL ";Ampola;7.32;1;N;600706;M
698536;990202;394;2026;Constituição de SRP visando futuras aquisições de medicamentos;4448028300019110000442026;7808039;101;Levomepromazina;"Levomepromazina, Dosagem:100 MG ";Comprimido;0.74;2000;N;268129;M
698536;990202;394;2026;Constituição de SRP visando futuras aquisições de medicamentos;4448028300019110000442026;7808038;100;Levomepromazina;"Levomepromazina, Dosagem:25 MG ";Comprimido;0.54;4500;N;268128;M
696157;789300;113;2026;Aquisição de Medicamentos para CFRP;0039450200014410092902026;7759227;1;DIPIRONA SÓDICA;"APRESENTAÇÃO: SOLUÇÃO ORAL (GOTAS), DOSAGEM: 500 ";Frasco;6.80;40;N;267205;M
695568;160167;47;2026;Aquisição de material de consumo para uso Médico-Hospitalar e Odontológico, classificados com a finalidade de recompor o estoque de insumos médicos e odontológicos do 53º BIS, visando atender às demandas assistenciais, preventivas e de pronto atendimento em missões diárias e extraordinárias, conforme especificações, quantitativos e exigências estabelecidas;0039445200010310159042026;7747901;39;Prometazina Cloridrato;Prometazina Cloridrato, Dosagem:25 MG/ML, Apresentação:Solução Injetável Item de condumo saúde;Ampola;4.05;1000;N;267769;M
696157;789300;113;2026;Aquisição de Medicamentos para CFRP;0039450200014410092902026;7759271;45;DIAZEPAM;"CONCENTRAÇÃO: 2, FORMA FARMACEUTICA: SOLUÇÃO RETAL ";Comprimido;0.06;20;N;623299;M
694201;928243;26;2026;REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE RAÇÃO SUPER PREMIUM, MATERIAIS VETERINÁRIOS DE CONSUMO, MEDICAMENTOS VETERINÁRIOS, EQUIPAMENTOS OPERACIONAIS, TÁTICOS E DE ADESTRAMENTO PARA CONDICIONAMENTO FÍSICO, BEM COMO A CONTRATAÇÃO DE SERVIÇOS DE ASSISTÊNCIA MÉDICA VETERINÁRIA, DIVIDIDOS EM 07 (SETE) LOTES, VISANDO ATENDER ÀS NECESSIDADES OPERACIONAIS E DE SAÚDE DO GRUPAMENTO DE CÃES (CANIL) DA GUARDA MUNICIPAL DE MARABÁ.;0585316300013010003092026;7727016;3;serviço de vacinação padrão veterinário;serviço de vacinação padrão veterinário Vacina antirrábica com aplicação (Imunização contra raiva).;NULL;45.43;8;N;30192;S
694567;930260;3;2026;Aquisição de medicamentos humanos, para serem utilizados na prevenção e tratamento de doenças nos animais do plantel do Jardim Zoológico,para atender às necessidades dos parques e do Jardim Zoológico da Fundação de Parques Municipais e Zoobotânica (FPMZB).;0727622000019110000182026;7731086;30;Prometazina Cloridrato;"dosagem: 25, apresentação: solução injetável ";Ampola;3.51;50;N;267769;M
694571;986411;30;2026;ELABORAÇÃO DE ATA DE REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS DESTINADOS AO ATENDIMENTO DA ATENÇÃO BÁSICA, UNIDADE DE PRONTO ATENDIMENTO (UPA) E SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA (SAMU), DESTA MUNICIPALIDADE, COM ENTREGAS PARCELADAS CONFORME REQUISIÇÃO, COM PREVISÃO DE CONSUMO NO DECORRER DE 12 (DOZE) MESES;4784283600010510001432026;7731407;93;Diazepam;"dosagem: 10 ";Comprimido;0.04;500000;N;267197;M
694413;931041;14;2026;Registro de preços para aquisição parcelada de medicamentos destinados ao Departamento de Farmácia da FUNBEPE;5900646000017010000652026;7729121;7;Clorpromazina;"dosagem: 5, apresentação: solução injetável ";Ampola;3.97;300;N;268069;M
693276;765000;63;2026;Conforme Edital e anexos.;0039450200014410090562026;7713449;1;VACINA;"COMPOSIÇÃO: VARICELA, FORMA FARMACEUTICA: PÓ LIÓFILO P/ INJETÁVEL + DILUENTE, TIPO: ATENUADA ";Doses;270.00;220;N;453092;M
693455;927996;53;2026;"Aquisição de MEDICAMENTOS/SUPLEMENTOS CONTROLADOS PELA PORTARIA 344/98 destinados as unidades de saúde pertencentes a Rede Hospitalar, no âmbito da Secretária de Estado de Saúde do Acre - SESACRE. ";1695842500014810003442026;7717741;28;Diazepam;"dosagem: 5, apresentação: solução injetável CONFORME DESCRITO DO TERMO DE REFERÊNCIA: ";Ampola;1.13;67600;S;267194;M
693455;927996;53;2026;"Aquisição de MEDICAMENTOS/SUPLEMENTOS CONTROLADOS PELA PORTARIA 344/98 destinados as unidades de saúde pertencentes a Rede Hospitalar, no âmbito da Secretária de Estado de Saúde do Acre - SESACRE. ";1695842500014810003442026;7717734;21;Clorpromazina;"dosagem: 5, apresentação: solução injetável CONFORME DESCRITO DO TERMO DE REFERÊNCIA: ";Ampola;3.23;18200;S;268069;M
696157;789300;113;2026;Aquisição de Medicamentos para CFRP;0039450200014410092902026;7759259;33;PROMETAZINA CLORIDRATO;"APRESENTAÇÃO: SOLUÇÃO INJETÁVEL, DOSAGEM: 25 ";Ampola;7.05;15;N;267769;M
694081;92501;378;2026;Aquisição de medicamentos de uso humano, destinados ao atendimento das necessidades assistenciais da instituição, visando garantir o abastecimento da farmácia hospitalar e a continuidade dos tratamentos dos pacientes, conforme especificações técnicas e quantitativas definidos no planejamento da contratação.;1247470500012010002722026;7725538;4;Fenobarbital Sódico;"dosagem: 100 ";Comprimido;0.30;1600;S;267660;M
694567;930260;3;2026;Aquisição de medicamentos humanos, para serem utilizados na prevenção e tratamento de doenças nos animais do plantel do Jardim Zoológico,para atender às necessidades dos parques e do Jardim Zoológico da Fundação de Parques Municipais e Zoobotânica (FPMZB).;0727622000019110000182026;7731167;111;Diazepam;"dosagem: 5, apresentação: solução injetável ";Ampola;0.81;20;N;267194;M
698793;925448;9;2026;Registro de Preços Para Eventual Aquisição de Medicamentos Psicotrópicos e Anestesicos.;0492934500018510001712026;7816111;15;Diazepam;"adicional: formulação especialmente manipulada, concentração: 5, forma farmaceutica: solução oral ";Ampola;1.08;4900;N;479702;M
699736;925003;278;2026;"AQUISIÇÃO DE VACINAS PARA ATENDIMENTO DE DEMANDA JUDICIAL ";1386437700013010012592026;7835636;4;Vacina;composição 1: extrato alérgeno de ácaros, forma farmacêutica 1: injetável, tipo 1: padronizado Vacina de alérgenos composta - dermatophagides pteronyssinus 50% e dermatophagides farinae 50%, frasco conta gotas de 6 ml, diluição 1:10;Frasco;789.30;2;N;483360;M
694797;160416;183;2026;Aquisição de medicamentos de uso geral em proveito do Hospital Geral de santa Maria (HGeSM) e unidades Participantes;0039445200010310157402026;7736001;186;Prometazina Cloridrato;Prometazina Cloridrato, Dosagem:25 MG PROMETAZINA (CLORIDRATO), DOSAGEM  25mg, COMPRIMIDO REVESTIDO -  APRESENTAÇÃO CAIXA COM NO MÁXIMO 60 COMPRIMIDOS;Comprimido;0.32;3143;N;267768;M
695448;193126;1;2026;Aguardar o envio do processo pela unidade solicitante.;0365916600215610000262026;7745934;43;Dipirona Sódica;"concentração: 500, forma física: solução injetável, uso: uso veterinário ";Frasco;15.88;2;N;409123;M
695304;943001;151;2026;O objeto da licitação é o Registro de Preço para futuras e eventuais aquisições de medicamentos, nas condições estabelecidas neste edital e seus anexos.;0795448000017910203702026;7744217;9;Levomepromazina;dosagem: 40, apresentação: solução oral HAVENDO DIVERGÊNCIAS ENTRE AS ESPECIFICAÇÕES DO EDITAL E SEUS ANEXOS E  AS DO SISTEMA, PREVALECERÃO AS DO EDITAL EM TODAS AS SUAS CLÁUSULAS;Frasco;12.69;240;N;268130;M
694797;160416;183;2026;Aquisição de medicamentos de uso geral em proveito do Hospital Geral de santa Maria (HGeSM) e unidades Participantes;0039445200010310157402026;7735895;80;Dipirona Sódica;Dipirona Sódica, Dosagem:500 MG/ML, Apresentação:Solução Injetável DIPIRONA (SÓDICA), DOSAGEM 500 mg/mL - SOLUÇÃO INJETÁVEL- Ampola  2mL;Ampola;1.18;21427;N;268252;M
693366;155126;42;2026;Registro de Preços para a aquisição de MEDICAMENTOS GERAIS INJETÁVEIS, a fim de atender às necessidades do Hospital Universitário Professor Alberto Antunes (HUPAA/UFAL), Unidade Gestora (UG) 155126, pertencente à Rede da Empresa Brasileira de Serviços Hospitalares (Rede Ebserh), por um período de 12 (doze) meses. Pregoeiro ALEX PESSOA ACIOLI DE SANTANA (Pregão Eletrônico nº 90043/2026).;1512643700030510029762026;7716669;39;Prometazina Cloridrato;Prometazina Cloridrato, Dosagem:25 MG/ML, Apresentação:Solução Injetável Conforme Anexo I - Descrição Detalhada e Quantitativos do Objeto.;Ampola;4.90;750;S;267769;M
698793;925448;9;2026;Registro de Preços Para Eventual Aquisição de Medicamentos Psicotrópicos e Anestesicos.;0492934500018510001712026;7816118;22;Fenobarbital Sódico;"dosagem: 40, forma farmacêutica: solução oral - gotas ";Frasco;4.90;500;N;300723;M
693455;927996;53;2026;"Aquisição de MEDICAMENTOS/SUPLEMENTOS CONTROLADOS PELA PORTARIA 344/98 destinados as unidades de saúde pertencentes a Rede Hospitalar, no âmbito da Secretária de Estado de Saúde do Acre - SESACRE. ";1695842500014810003442026;7717736;23;Clorpromazina;"dosagem: 25 mg CONFORME DESCRITO DO TERMO DE REFERÊNCIA: ";Comprimido;0.34;361400;S;267635;M
700665;927502;381;2026;Aquisição dos medicamentos VACINA MENINGOCÓCICA G, VACINA HERPES ZÓSTER, INSULINA DEGLUDECA 100 UI/ML - 3 ML, GLIMEPIRIDA 4 MG, APIXABANA 2,5 MG, CANDESARTANA 8 MG + HIDROCLOROTIAZIDA 12,5 MG, ROSUVASTATINA 10 MG + EZETIMIBA 10 MG e BISOPROLOL 5 MG, conforme solicitações médicas anexadas nos autos, através de Dispensa de Licitação, com fulcro no artigo 75, inciso VIII, da Lei nº 14.133, de 01 de abril de 2021;0073306200010210003662026;7851867;2;Vacina;composição: pneumocócica 20-valente, forma farmaceutica: suspensão injetável, tipo: conjugada VACINA HERPES ZÓSTER;Doses;906.67;2;N;629395;M
695609;120629;216;2026;Aquisição de materiais e medicamentos veterinários para atender ao Pelotão de Cães de Guerra (PCG) e equinos do Pelotão de Policia Montada (PPMont) do Esquadrão de Policia da Aeronáutica (EPA) do Grupo de Segurança e Defesa de Canoas (GSD-CO), responsáveis por operações de faro e de patrulha montada no âmbito da BACO, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;0039442900010010018712026;7749234;22;Vacina;Vacina, Composição:S. Cholerae Suis E Variedade Kunzendorf, Forma Farmacêutica:Suspensão Injetável, Aplicação*:Uso Veterinário Sem informações;Doses;32.90;24;N;439556;M
696157;789300;113;2026;Aquisição de Medicamentos para CFRP;0039450200014410092902026;7759229;3;DIPIRONA SÓDICA;"APRESENTAÇÃO: SOLUÇÃO INJETÁVEL, DOSAGEM: 500 ";Ampola;2.48;80;N;268252;M
693947;157243;35;2026;Medicamentos Anti-Inflamatórios, Analgésicos e Antitérmicos;1512643700030510029992026;7723366;12;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;1.24;27930;S;292382;M
698875;986219;208;2026;AQUISIÇÃO DE MEDICAMENTOS PARA O ABASTECIMENTO DAS UNIDADES BÁSICAS DE SAÚDE, ATENDIMENTO ESPECIALIZADO E URGÊNCIA E EMERGÊNCIA, DEVIDAMENTE ESPECIFICADOS NO ANEXO I DO EDITAL, ATRAVÉS DO SISTEMA DE REGISTRO DE PREÇOS;4613741000018010005722026;7817460;21;Prometazina Cloridrato;Prometazina Cloridrato, Dosagem:25 MG MEDICAMENTOS;Comprimido;0.68;590000;N;267768;M
697117;112408;263;2026;Aquisição de Medicamentos - Parte II;0327761000012510004072026;7830872;130;Prometazina Cloridrato;"dosagem: 25 ";Comprimido;0.60;1465;N;267768;M
700047;90133;122;2026;Aquisição de Medicamentos para atendimento Demanda Judicial;4637450000019410066322026;7839488;1;Fenobarbital Sódico;dosagem: 40, forma farmacêutica: solução oral - gotas Conteúdo Sigiloso. Justificativa: Orçamento estimado da contratação poderá ter caráter sigiloso, desde que justificado (artigos 12, parágrafo único, II, 18 § 1º, VI e 24 da Lei Federal 14.133/2021.;Frasco;8.40;108;S;300723;M
