"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"UF";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000062022";"254448";"INSTITUTO NAC. DE CONTROLE E QUALID. EM SAUDE";"5";"Pregão";"25385000170202261";"Objeto: Pregão Eletrônico - Aquisição de material de consumo da marca APPLIED BIOSYSTEMS.";"Evento de Resultado de Julgame";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"RJ";"RIO DE JANEIRO";"19/09/2022";"15/09/2022";"0,00"
"000062022";"254501";"INSTITUTO DE CIENCIA E TEC. EM BIOMODELOS";"9999";"Pregão - Registro de Preço";"25420000009202214";"Objeto: Pregão Eletrônico - Aquisição de Reagente de Biologia Molecular e Biotecnologia, conforme condições, quantidades e exigências, estabelecidas no instrumento.";"Publicado";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"RJ";"RIO DE JANEIRO";"05/09/2022";"06/07/2022";"0,00"
"000062022";"255010";"FUNDACAO NACIONAL DE SAUDE - MA";"9999";"Pregão - Registro de Preço";"25170000305202212";"Objeto: Pregão Eletrônico - Aquisição de água mineral natural, sem gás, acondicionada em embalagem retornável (garrafões em polipropileno), com capacidade de 20 (vinte) litros, com tampa plástica fixada na base de pressão e lacres de segurança personalizado pelo fabricante, livres de qualquer tipo de resíduos, sem rupturas ou emendas nos vasos, apresentando perfeitas condições de higiene e manuseio, devidamente aprovada pelo órgão de fiscalização e controle para atender as necessidades da Suest/MA, con";"Publicado";"36000";"Ministério da Saúde";"36211";"Fundação Nacional de Saúde";"MA";"SAO LUIS";"02/09/2022";"26/08/2022";"9000,0000"
"000062022";"255012";"FUNDACAO NACIONAL DE SAUDE - MS";"6";"Dispensa de Licitação";"25185000681202230";"Objeto: Aquisição de materiais de expediente, para atender a Superintendência Estadual da FUNASA no Mato Grosso do Sul, conforme condições, quantidades, exigências e estimativas deste Projeto Básico, tais com: Papel A4 e outros.";"Encerrado";"36000";"Ministério da Saúde";"36211";"Fundação Nacional de Saúde";"MS";"CAMPO GRANDE";"29/09/2022";"21/09/2022";"2860,0000"
"000062022";"255018";"FUNDACAO NACIONAL DE SAUDE - PI";"5";"Pregão";"25235000543202218";"Objeto: Pregão Eletrônico - Fornecimento parcelado de água mineral natural não gaseificada, acondicionada em garrafões de 20 (vinte) litros e garrafas de 500 mililitros, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Publicado";"36000";"Ministério da Saúde";"36211";"Fundação Nacional de Saúde";"PI";"TERESINA";"23/09/2022";"05/09/2022";"8400,0000"
"000062022";"255025";"FUNDACAO NACIONAL DE SAUDE - SP";"5";"Pregão";"25290000249202241";"Objeto: Pregão Eletrônico - Contratação de empresa especializada na prestação de serviço de outsourcing de impressão, com fornecimento de software de gerenciamento e bilhetagem, acessórios, suprimentos, insumos/consumíveis originais (toner e outros, exceto papel), impressoras e assistência técnica/manutenção nos locais de instalação (com fornecimento de peças e componentes), no âmbito da Superintendência Estadual da FUNASA em São Paulo.";"Publicado";"36000";"Ministério da Saúde";"36211";"Fundação Nacional de Saúde";"SP";"SAO PAULO";"21/09/2022";"20/09/2022";"177264,0000"
"000062022";"257031";"DISTRITO SANIT.ESP.INDIGENA - AMAPA";"5";"Pregão";"25042.000129/2022";"Objeto: Pregão Eletrônico - Contratação de pessoa jurídica para a prestação de serviços de natureza comum de locação de 11 (onze) embarcações marítimas fluviais, com o fornecimento de todos os insumos necessários à execução locação de embarcações, exceto combustível, com contratação para a prestação de serviços continuados de 40 (quarenta) proeiros (vigia de proa) e 40 (quarenta) pilotos fluviais (barqueiros de embarcações de pequeno porte), conforme condições/quantidades do Edital e anexos.";"Publicado";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"AP";"MACAPA";"06/09/2022";"05/09/2022";"4232740,8000"
"000062022";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"6";"Dispensa de Licitação";"25050001466202281";"Objeto: Aquisição de insumos odontológicos empregados na Atenção Básica as Unidades Básicas de Saúde Indígena - UBSI do Distrito Sanitário Especial Indígena Xavante - DSEI Xavante.";"Encerrado";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"MT";"BARRA DO GARCAS";"29/09/2022";"30/06/2022";"17599,0000"
"000062022";"257044";"DISTRITO SANIT.ESP.INDIGENA - KAIAPO REDENCAO";"6";"Dispensa de Licitação";"25055002523202208";"Objeto: Aquisição de materiais de consumo, para aquisição de material de consumo Açúcar tipo cristal, Café solúvel e Copo descartável de 180 ml para uso do Distrito Sanitário Especial Indígena Kaiapó do Pará.";"Encerrado";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"PA";"REDENCAO";"09/09/2022";"30/08/2022";"10538,0000"
"000062022";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"2";"Tomada de Preços";"25060.000391/2019";"Objeto: Contratação de empresa especializada para a construção de módulos sanitários domiciliares (MSDs) em Aldeias Indígenas do Litoral do Estado do Rio de Janeiro.";"Evento de Anulação Publicado";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"PR";"CURITIBA";"12/09/2022";"";"497608,0000"
"000062022";"275058";"CIA.BRASILEIRA DE TRENS URBANOS-STU/BH";"9999";"Pregão - Registro de Preço";"142/2022";"Objeto: Pregão Eletrônico - Aquisição de materiais de construção civil, conforme as especificações, quantidades e condições estabelecidas neste instrumento convocatório e anexos, para atendimento às necessidades da Superintendência de Trens Urbanos de Belo Horizonte  STU/BH.";"Publicado";"56000";"Ministério das Cidades";"29214";"Companhia Brasileira de Trens Urbanos";"MG";"BELO HORIZONTE";"15/09/2022";"20/05/2022";"4063,8000"
"000062022";"275066";"CIA BRASILEIRA DE TRENS URBANOS - STU/NAT";"9999";"Pregão - Registro de Preço";"009/2022";"Objeto: Pregão Eletrônico - Registro de preços para aquisição e instalação de aparelhos de ar condicionado para uso da CBTU/STU-NAT.";"Evento de Alteração Publicad";"56000";"Ministério das Cidades";"29214";"Companhia Brasileira de Trens Urbanos";"RN";"NATAL";"13/09/2022";"06/09/2022";"8800,0000"
"000062022";"343012";"SUPERINTENDENCIA DO IPHAN R.G.DO SUL,IPHAN-RS";"6";"Dispensa de Licitação";"01512.000495/2022";"Objeto: Aquisição de 12 (doze) recargas de cilindros de extintores de incêndio da Sede da Superintendência Estadual do IPHAN no RS, com retirada, entrega e instalação, conforme Projeto Básico.";"Encerrado";"42000";"Ministério da Cultura";"20411";"Instituto do Patrimônio Histórico e Artíst";"RS";"PORTO ALEGRE";"29/09/2022";"";"500,0000"
"000062022";"343026";"IPHAN - EXECUCAO ORCAMENTARIA E FINANCEIRA";"6";"Dispensa de Licitação";"01450001626202211";"Objeto: Serviços de instalação da rede de proteção para assegurar a preservação da integridade física dos usuários nas áreas do hall dos elevadores do edifício Sede do Iphan, conforme condições, quantidades e exigências estabelecidas no Projeto Básico instrumento.";"Encerrado";"42000";"Ministério da Cultura";"20411";"Instituto do Patrimônio Histórico e Artíst";"DF";"BRASILIA";"14/09/2022";"";"2455,0000"
"000062022";"343034";"SUPERINTENDENCIA DO IPHAN M.G.DO SUL,IPHAN-MS";"6";"Dispensa de Licitação";"01401000194202215";"Objeto: Contratação de serviços de apoio administrativo, postos de técnico em secretariado, nível médio, para atender as unidades do Iphan em Mato Grosso do Sul, em substituição a contrato que será rescindido por encerramento da contratada original da licitação.";"Publicado";"42000";"Ministério da Cultura";"20411";"Instituto do Patrimônio Histórico e Artíst";"MS";"CAMPO GRANDE";"23/09/2022";"";"28204,0300"
"000062022";"344042";"FUNDACAO BIBLIOTECA NACIONAL";"7";"Inexigibilidade de Licitação";"01430000402202221";"Objeto: Pagamento de pró labore para jurado da Comissão Avaliadora do Prêmio Literário Fundação Biblioteca Nacional de 2022, conforme nomeação na portaria nº 45, de 28/07/2022, publicada em 03/08/2022.";"Publicado";"42000";"Ministério da Cultura";"20404";"Fundação Biblioteca Nacional";"RJ";"RIO DE JANEIRO";"30/09/2022";"";"5000,0000"
"000062022";"373045";"SUPERINTENDENCIA REGIONAL DO CEARA - SR(CE)";"6";"Dispensa de Licitação";"54000100958202242";"Objeto: A presente dispensa de licitação tem por objeto a contratação de empresa para prestação de serviços de instalação, manutenção preventiva e corretiva, com substituição de peças, nos aparelhos condicionadores de ar/splits instalados e em funcionamento na Sede do INCRA/CE, conforme especificações e quantitativos estabelecidos no Termo de Referência SEI (9684895).";"Encerrado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22201";"Instituto Nacional de Colonização e Reforma";"CE";"FORTALEZA";"27/09/2022";"";"17540,0000"
"000062022";"393028";"SUPERINTENDENCIA REG. NO ESTADO PR - DNIT";"7";"Inexigibilidade de Licitação";"50609002589202223";"Objeto: Contratação de 25 (vinte e cinco) vagas para o curso 'Pensamento Crítico na Tomada de Decisão com People Analytics' para o quadro de servidores da equipe da SRE/PR, a ser ministrado pela MINDER PEOPLE ANALYTICS LTDA.";"Encerrado";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Tr";"PR";"CURITIBA";"12/09/2022";"";"47000,0000"
"000062022";"413003";"AGENCIA NACIONAL DE TELECOMUNICACOES-RJ";"5";"Pregão";"53508.000263/2022";"Objeto: Pregão Eletrônico - Contratação de serviços de limpeza e conservação, incluindo o fornecimento de materiais, utensílios e equipamentos, para a Gerência Regional do Rio de Janeiro - GR02 conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos. Valor total para 30 meses.";"Evento de Resultado de Julgame";"41000";"Ministério das Comunicações";"41231";"Agêncial Nacional de Telecomunicações";"RJ";"RIO DE JANEIRO";"30/09/2022";"27/09/2022";"384998,7700"
"000062022";"413003";"AGENCIA NACIONAL DE TELECOMUNICACOES-RJ";"6";"Dispensa de Licitação";"53508.002448/2021";"Objeto: Aquisição de desumidificador (anti-mofo) a base sílica.";"Encerrado";"41000";"Ministério das Comunicações";"41231";"Agêncial Nacional de Telecomunicações";"RJ";"RIO DE JANEIRO";"02/09/2022";"22/08/2022";"1480,5000"
"000062022";"413008";"AGENCIA NACIONAL DE TELECOMUNICACOES-GO";"5";"Pregão";"53542001067202214";"Objeto: Pregão Eletrônico - Contratação dos serviços de recepção, para o atendimento das necessidades da Unidade Operacional da Anatel no Estado do Tocantins, com sede em Palmas-TO, pelo período de 24 (vinte e quatro) meses, prorrogável até o limite de 60 (sessenta) meses, com disponibilização de mão de obra em regime de dedicação exclusiva, conforme disposto no Edital e seus anexos";"Evento de Resultado de Julgame";"41000";"Ministério das Comunicações";"41231";"Agêncial Nacional de Telecomunicações";"GO";"GOIANIA";"22/09/2022";"19/09/2022";"124397,0400"
"000062022";"413010";"AGENCIA NACIONAL DE TELECOMUNICACOES-CE";"5";"Pregão";"53560.000187/2022";"Objeto: Pregão Eletrônico - Contratação de serviços continuados de apoio e suporte técnico aos usuários das redes corporativas de informática e telefonia, englobando a plataforma de hardware, software, cabeamento e telefonia, a serem executados nas dependências da Gerência Regional da Anatel no estado do Ceará (GR09) e Unidades Operacionais nos estados do Rio Grande do Norte (UO09.1) e Piauí (UO09.2), conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.";"Evento de Resultado de Julgame";"41000";"Ministério das Comunicações";"41231";"Agêncial Nacional de Telecomunicações";"CE";"FORTALEZA";"27/09/2022";"13/09/2022";"183841,8000"
"000062022";"495710";"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"5";"Pregão";"48049001020202291";"Objeto: Pregão Eletrônico - Aquisição de cartuchos de toner originais do fabricante da impressora, para atender as necessidades da CPRM, conforme as especificações constantes no Termo de Referência  Anexo I, do Edital.";"Publicado";"32000";"Ministério de Minas e Energia";"29208";"Companhia de Pesquisa de Recursos Minerais";"PI";"TERESINA";"26/09/2022";"25/07/2022";"6552,0000"
"000062022";"510180";"SUPERINTENDENCIA REGIONAL SUDESTE II";"7";"Inexigibilidade de Licitação";"35014016425202280";"Objeto: Contratação do serviço de fornecimento de energia elétrica em média tensão para atender a sede da GEXORP e a agência da Previdência Social em Itabirito/MG.";"Publicado";"33000";"Ministério da Previdência Social";"37202";"Instituto Nacional do Seguro Social";"MG";"BELO HORIZONTE";"06/09/2022";"";"90000,0000"
"000062022";"512006";"COORDENACAO DE EXEC.ORCAMENTARIA E FINANCEIRA";"9999";"Pregão - Registro de Preço";"35014118911202231";"Objeto: Pregão Eletrônico - Registro de preços visando à futura aquisição de material de permanente para atender a demanda do prédio da Administração Central e unidades diretamente subordinadas e órgão participantes, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.";"Evento de Suspensão Publicado";"33000";"Ministério da Previdência Social";"37202";"Instituto Nacional do Seguro Social";"DF";"BRASILIA";"30/09/2022";"15/09/2022";"107,7000"
"000062022";"533013";"SUPERINTEND. DO DESENVOLVIMENTO DA AMAZONIA";"5";"Pregão";"59004.000314/2022";"Objeto: Pregão Eletrônico - Aquisição de material permanente, conforme condições, quantidades, especificações e exigências estabelecidas neste instrumento, para a modernização e ampliação da infraestrutura de Tecnologia da Informação e Comunicação (TIC).";"Publicado";"53000";"Ministério da Integração e do Desenvolvime";"53202";"Superintendência do Desenvolvimento da Amaz";"PA";"BELEM";"05/09/2022";"19/08/2022";"498903,2800"
"000062022";"533018";"SUPERINT. DO DESENVOLVIMENTO DO CENTRO-OESTE";"7";"Inexigibilidade de Licitação";"59800000895202223";"Objeto: Contratação de empresa especializada em prestação de serviço de capacitação na ação de desenvolvimento denominada 'A nova lei de licitações (lei federal 14.133/2021) e a jurisprudência ainda aplicável do TCU'.";"Encerrado";"53000";"Ministério da Integração e do Desenvolvime";"53207";"Superintendência de Desenvolvimento do Centr";"DF";"BRASILIA";"16/09/2022";"";"27860,0000"
"000062022";"773202";"PAGADORIA DO PESSOAL DA MARINHA -PAPEM-OM";"9999";"Pregão - Registro de Preço";"63438001163202211";"Objeto: Pregão Eletrônico - Aquisição de móveis planejados e móveis de aço para Praça D Armas, Refeitório, Alojamentos e Salão de Recreio dos Suboficiais e Sargentos da Pagadoria de Pessoal da Marinha (PAPEM)";"Divulgado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"RJ";"RIO DE JANEIRO";"14/09/2022";"06/09/2022";"11860,8000"
"000072022";"926107";"UNIVERSIDADE ESTADUAL DE CIÊNCIA DA SAÚDE/A";"5";"Pregão";"41010.10678/2021";"Objeto: Pregão Eletrônico - Aquisição de equipamentos médico-hospitalares, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.";"Evento de Reabertura de Prazo ";"20101";"Sem informação";"26231";"UNIVERSIDADE FEDERAL DE ALAGOAS";"-3";"Inválido";"30/09/2022";"19/08/2022";"55032,0000"
"000072022";"925130";"BANCO CENTRAL DO BRASIL - BELÉM";"6";"Dispensa de Licitação";"215428";"Objeto: Aquisição de 2 Bandeiras Institucionais do Estado do Pará.";"Encerrado";"20101";"Sem informação";"25201";"BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL";"-3";"Inválido";"26/09/2022";"08/09/2022";"249,9000"
"000072022";"110097";"SUPERINTENDENCIA REG. DE ADMIN. DA 4ª REGIAO";"9999";"Pregão - Registro de Preço";"00404001590202118";"Objeto: Pregão Eletrônico - Aquisição de equipamentos de alta performance, para realização de atividades, programação, desenvolvimento de sistemas, edições de vídeos e ensino a distância das atividades da Assessoria de Comunicação - ASCOM, Diretoria de Assuntos Estratégicos - DGE, Diretoria de Tecnologia da Informação - DTI e da Escola da Advocacia Geral da União  EAGU, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Evento de Resultado de Julgame";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com vín";"RS";"PORTO ALEGRE";"08/09/2022";"02/09/2022";"481500,0000"
"000072022";"110101";"GABINETE DA VICE-PRESIDENCIA DA REPUBLICA";"7";"Inexigibilidade de Licitação";"00300001509202217";"Objeto: Inscrição dos servidores, no 'XLIX Seminario Internacional de Presupuesto Público', a realizar-se de 03 a 05 de outubro de de 2022.";"Publicado";"20000";"Presidência da República";"60000";"Gabinete da Vice-Presidência da República";"DF";"BRASILIA";"27/09/2022";"";"6050,0000"
"000072022";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"5";"Pregão";"60091000239202172";"Objeto: Pregão Eletrônico - Contratação de serviços de copeiragem e garçom, sob o regime de dedicação de mão de obra exclusiva, com fornecimento de materiais de copa, com a finalidade de atender o Centro Regional de Manaus, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.";"Publicado";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo";"DF";"BRASILIA";"21/09/2022";"08/09/2022";"189298,0200"
"000072022";"110795";"AUTORIDADE NACIONAL DE PROTECAO DE DADOS";"7";"Inexigibilidade de Licitação";"00261.001811/2022";"Objeto: Participação em capacitação: Curso Formação de Lead Implementer para a Gestão da Privacidade da Informação (6 participantes).";"Encerrado";"30000";"Ministério da Justiça e Segurança Pública";"30000";"Ministério da Justiça e Segurança Pública";"DF";"BRASILIA";"22/09/2022";"";"17600,0000"
"000072022";"120641";"BASE AEREA DE PORTO VELHO";"7";"Inexigibilidade de Licitação";"67436001694202277";"Objeto: Credenciamento de Organizações Civis de Saúde (OCS) e Profissionais de Saúde Autônomos (PSA) interessadas na prestação de serviços de assistência médico-hospitalar, fonoaudiologia, fisioterapia, nutrição, psicologia, terapia ocupacional e laboratorial aos usuários do Fundo de Saúde da Aeronáutica (FUNSA), dentro do Estado de Rondônia.";"Publicado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"RO";"PORTO VELHO";"21/09/2022";"";"2000000,0000"
"000072022";"130005";"COORD.-GERAL DE EXECUCAO ORC.E FIN./DA/MAPA";"7";"Inexigibilidade de Licitação";"21000073570202211";"Objeto: Contratação da companhia de teatro humorístico Grupo G7 para o evento em homenagem ao Dia do Servidor Público, cujo objetivo é motivar, alegrar e contribuir com a qualidade de vida e bem-estar dos servidores e empregados públicos do MAPA, em todo o país.";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"DF";"BRASILIA";"19/09/2022";"";"16000,0000"
"000072022";"130016";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/PE";"7";"Inexigibilidade de Licitação";"21002000834202299";"Objeto: Prestação de serviço de Ensaios de Proficiência em atendimento as Unidades de Diagnóstico das Encefalopatias - DIA/EET e Diagnóstico Animal e Identificação Genética (DIA) do LFDA-PE";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"PE";"RECIFE";"22/09/2022";"";"26825,1100"
"000072022";"130024";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/PB";"6";"Dispensa de Licitação";"21032002652202203";"Objeto: Serviço de locação de scanner Tipo II - Alta Demanda, conforme quantidades e especificações no projeto básico.";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"PB";"CABEDELO";"13/09/2022";"";"3600,0000"
"000072022";"130032";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/GO";"7";"Inexigibilidade de Licitação";"21005000146202207";"Objeto: Contratação Ensaio de Proficiência Trieste";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"GO";"GOIANIA";"02/09/2022";"";"8984,4500"
"000072022";"130102";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/SP";"5";"Pregão";"21053000171202215";"Objeto: Pregão Eletrônico - Aquisição de kits de ELISA.";"Evento de Resultado de Julgame";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"SP";"CAMPINAS";"27/09/2022";"29/08/2022";"1559500,0000"
"000072022";"130103";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/RS";"5";"Pregão";"21043.000271/2022";"Objeto: Pregão Eletrônico - Contratação de empresa especializada na prestação de forma contínua de serviços terceirizados de apoio às atividades administrativas acessórias, instrumentais ou complementares, especificamente para os cargos de Gerente de Comunicação  CBO 1423-10 e Editor de Texto e Imagem - CBO 7661-20, com fornecimento de mão de obra exclusiva, a ser executada nas dependências do Laboratório Federal Agropecuário no Rio Grande do Sul  LFDA-RS.";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"RS";"PORTO ALEGRE";"08/09/2022";"26/07/2022";"237751,8000"
"000072022";"135009";"EMBRAPA/CPAMN";"5";"Pregão";"21188.001524/2022";"Objeto: Pregão Eletrônico - Aquisição de alimentos para animais e medicamentos veterinários para atender demanda das áreas de pesquisa e de transferência de tecnologia da Embrapa Meio-Norte.";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"PI";"TERESINA";"12/09/2022";"26/08/2022";"30902,7800"
"000072022";"135010";"EMBRAPA/CNPC";"7";"Inexigibilidade de Licitação";"211651044/2022-68";"Objeto: Contratação de empresa especializada para realizar conserto de impressora de crachá, com realização de mão de obra e aquisição de peças.";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"CE";"SOBRAL";"05/09/2022";"";"1360,0000"
"000072022";"135017";"EMBRAPA/CNPGC";"9999";"Pregão - Registro de Preço";"21177.001514/2022";"Objeto: Pregão Eletrônico - Aquisição futura de alimentos para animais (SRP).";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"MS";"CAMPO GRANDE";"28/09/2022";"21/09/2022";"151000,0000"
"000072022";"135025";"EMBRAPA/CNPMA";"5";"Pregão";"21187002342202217";"Objeto: Pregão Eletrônico - Contratação de instituição sem fins lucrativos que tenha por objetivo a assistência ao adolescente e educação profissional, visando à disponibilização de 03 (três) jovens aprendizes (ambos os sexos) para a execução das atividades de auxiliar de escritório - Arco Ocupacional - Administração - auxiliar de escritório em geral / administrativo, conforme Catálogo Nacional de Programas de Aprendizagem Profissional  CONAP, para a Embrapa Meio Ambiente, localizada em Jaguariúna/SP";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"SP";"JAGUARIUNA";"01/09/2022";"01/09/2022";"0,00"
"000072022";"135030";"EMBRAPA/CNPSA";"5";"Pregão";"21202.000883/2022";"Objeto: Pregão Eletrônico - Serviços de manutenção em climatizadores de ar, refrigeradores, freezers e câmara fria, com mão de obra e peças, conforme especificações e quantitativos estimados estabelecidos neste termo de referencia e edital";"Evento de Resultado de Julgame";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"SC";"CONCORDIA";"15/09/2022";"12/09/2022";"115891,0000"
"000072022";"153001";"SUBCOORD.DA UNID.AVANC.J.VERISSIMO";"7";"Inexigibilidade de Licitação";"23069.154961/2022";"Objeto: Serviços profissionais para assistência hospitalar";"Publicado";"26000";"Ministério da Educação";"26236";"Universidade Federal Fluminense";"PA";"ORIXIMINA";"26/09/2022";"";"400000,0000"
"000072022";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"6";"Dispensa de Licitação";"23062030395202260";"Objeto: Projeto de Extensão - SUPORTE TÉCNICO AO DESENVOLVIMENTO DE PLANO DE MOBILIDADE / DEPARTAMENTO DE ENGENHARIA DE TRANSPORTES";"Publicado";"26000";"Ministério da Educação";"26257";"Centro Federal de Educação Tecnológica de ";"MG";"BELO HORIZONTE";"15/09/2022";"";"460500,0000"
"000072022";"153034";"UNIVERSIDADE FEDERAL RURAL DA AMAZONIA";"7";"Inexigibilidade de Licitação";"230840159542022-5";"Objeto: Capacitação de servidores UFRA, através da participação em curso de Qualificação On Line, Fundações de Apoio  Abordagem Jurídica do TCU - Empresa ORZIL CURSOS E EVENTOS LTDA.";"Publicado";"26000";"Ministério da Educação";"26253";"Universidade Federal Rural da Amazônia";"PA";"BELEM";"16/09/2022";"";"5841,0000"
"000072022";"153037";"UNIVERSIDADE FEDERAL DE ALAGOAS";"9999";"Pregão - Registro de Preço";"23065013635202296";"Objeto: Pregão Eletrônico - Pregão n¿ 7/2022 - Aquisição de Acessórios para Laboratório para atendimento da demanda da Universidade Federal de Alagoas.";"Publicado";"26000";"Ministério da Educação";"26231";"Universidade Federal de Alagoas";"AL";"MACEIO";"08/09/2022";"25/08/2022";"449,7000"
"000072022";"153063";"UNIVERSIDADE FEDERAL DO PARA";"9999";"Pregão - Registro de Preço";"23073.09384/22-91";"Objeto: Pregão Eletrônico - AQUISIÇÃO DE MOBILIARIOS ACADEMICOS EM GERAL, para fornecimento de forma parcelada, por um período de 12 (doze) meses, mediante solicitação pela UFPA, para compor e atualizar os mobiliários universitários da Universidade Federal do Pará, através de licitação, adotando-se como procedimento o Sistema de Registro de Preços  SRP, tipo menor preço por lote, exceto itens: 06 até 09.";"Publicado";"26000";"Ministério da Educação";"26239";"Universidade Federal do Pará";"PA";"BELEM";"02/09/2022";"05/05/2022";"58860,0000"
"000072022";"153073";"CENTRO DE CIENCIAS AGRARIAS DA UFPB";"9999";"Pregão - Registro de Preço";"23074063661202257";"Objeto: Pregão Eletrônico - Registro de preços para aquisição de Materiais Permanentes - Equipamentos, para atender as demandas do Departamento de Zootecnia e demais departamentos do Centro de Ciências Agrárias/UFPB  Campus II, conforme condições, quantidades e exigências estabelecidas em edital e seus anexos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26240";"Universidade Federal da Paraíba";"PB";"AREIA";"23/09/2022";"09/09/2022";"18695,0000"
"000072022";"153103";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"9999";"Pregão - Registro de Preço";"23077032651202294";"Objeto: Pregão Eletrônico - Pregão Eletrônico SISRP Nº.: 07/2022 - Aquisição de materiais médico-hospitalares para atender demandas da UFRN pelo período de 12 (doze) meses.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26243";"Universidade Federal do Rio Grande do Norte";"RN";"NATAL";"26/09/2022";"11/08/2022";"0,00"
"000072022";"153147";"INSTITUTO DE GINECOLOGIA DA UFRJ";"7";"Inexigibilidade de Licitação";"23079232678202265";"Objeto: Contratação de empresa para prestar curso de Contratação de empresa para prestar curso de ALTERAÇÕES CONTRATUAIS - TERMOS ADITIVOS E APOSTILAMENTOS E DO REGIME JURÍDICO SANCIONATÓRIO DA NOVA LEI DE LICITAÇÕES E CONTRATOS ADMINISTRATIVOS Nº 14.133/2021(NLLC).";"Encerrado";"26000";"Ministério da Educação";"26245";"Universidade Federal do Rio de Janeiro";"RJ";"RIO DE JANEIRO";"06/09/2022";"";"13500,0000"
"000072022";"153164";"UNIVERSIDADE FEDERAL DE SANTA MARIA";"2";"Tomada de Preços";"23081084581202291";"Objeto: Tomada de Preços, do Tipo Menor Preço, Empreitada por Preço Global, para fornecimento e instalação de perfis iluminados com LED tipo cantoneira para os degraus das escadas das plateias inferior e superior do Centro de Convenções da UFSM";"Publicado";"26000";"Ministério da Educação";"26247";"Universidade Federal de Santa Maria";"RS";"SANTA MARIA";"09/09/2022";"";"96989,1000"
